@RELATION bank

@ATTRIBUTE age           numeric
@ATTRIBUTE job           {admin.,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,unknown}
@ATTRIBUTE marital       {divorced,married,single}
@ATTRIBUTE edu           {primary,secondary,tertiary,unknown}
@ATTRIBUTE default       {yes,no}
@ATTRIBUTE balance       numeric
@ATTRIBUTE housing       {yes,no}
@ATTRIBUTE loan          {yes,no}
@ATTRIBUTE contact       {cellular,telephone,unknown}
@ATTRIBUTE day           {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@ATTRIBUTE month         {jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec}
@ATTRIBUTE duration      numeric
@ATTRIBUTE campaign      numeric
@ATTRIBUTE pdays         numeric
@ATTRIBUTE previous      numeric
@ATTRIBUTE poutcome      {failure,other,success,unknown}
@ATTRIBUTE y             {yes,no}

@DATA
36,admin.,married,unknown,no,0.6475181260457334,no,no,cellular,19,nov,0.16187594553706505,1,-1,0,unknown,no
38,admin.,married,secondary,no,0.5161740100390407,yes,no,cellular,15,may,0.44478063540090773,2,-1,0,unknown,no
53,technician,married,secondary,no,0.7378694924707194,yes,no,unknown,30,may,0.17700453857791226,1,-1,0,unknown,no
43,management,married,tertiary,no,0.7713329615170106,yes,no,unknown,15,may,0.4735249621785174,7,-1,0,unknown,no
41,management,married,tertiary,no,0.04880089235917457,yes,yes,unknown,5,may,0.057488653555219364,1,-1,0,unknown,no
55,blue-collar,divorced,secondary,no,0.4495259341885109,yes,no,cellular,3,apr,0.44175491679273826,1,270,3,failure,yes
39,admin.,divorced,secondary,no,0.8092582264361405,yes,yes,telephone,25,jul,0.3857791225416036,2,-1,0,unknown,no
30,admin.,single,secondary,no,0.022308979364194088,yes,no,cellular,6,aug,0.17700453857791226,6,112,3,other,no
41,blue-collar,married,secondary,no,0.21723368655883993,yes,no,cellular,15,may,0.6475037821482602,3,-1,0,unknown,no
44,unemployed,married,tertiary,no,0.04935861684327942,no,no,cellular,8,aug,0.18456883509833585,2,-1,0,unknown,no
58,management,married,tertiary,no,0.08310094813162298,no,no,cellular,16,jul,0.17549167927382753,4,-1,0,unknown,no
35,retired,married,primary,no,0.07919687674288901,yes,no,cellular,29,jan,0.19969742813918306,1,-1,0,unknown,no
34,services,married,secondary,no,0.3725599553820413,no,no,cellular,17,dec,0.49319213313161875,2,127,3,success,yes
25,services,married,secondary,no,0.019799219185722253,yes,no,cellular,23,jul,0.45537065052950076,2,-1,0,unknown,no
30,admin.,married,secondary,no,0.002788622420524261,yes,no,cellular,11,may,0.2314674735249622,1,-1,0,unknown,no
41,services,divorced,secondary,no,0.21918572225320693,yes,no,cellular,8,may,0.443267776096823,2,-1,0,unknown,no
36,management,single,tertiary,no,0.931957612939208,no,no,cellular,18,nov,0.4583963691376702,1,-1,0,unknown,no
23,management,single,tertiary,no,0.2049637479085332,yes,no,cellular,30,apr,0.17397881996974282,1,-1,0,unknown,no
32,management,married,tertiary,no,0.38733965421081984,no,no,cellular,7,aug,0.16944024205748864,2,-1,0,unknown,no
57,retired,married,primary,no,0.22504182933630787,no,no,telephone,7,jul,0.4084720121028744,1,-1,0,unknown,no
48,management,married,tertiary,no,0.3195761293920803,no,no,cellular,5,aug,0.5824508320726173,1,64,2,success,yes
49,services,married,secondary,no,0.3126045733407697,no,no,cellular,4,aug,0.2102874432677761,1,-1,0,unknown,no
33,blue-collar,married,primary,no,0.324595649749024,yes,no,unknown,21,may,0.6293494704992436,2,-1,0,unknown,no
38,technician,married,secondary,no,0.2060791968767429,no,no,cellular,7,aug,0.3857791225416036,3,-1,0,unknown,no
39,admin.,single,secondary,no,0.003625209146681539,yes,yes,unknown,13,may,0.0226928895612708,9,-1,0,unknown,no
36,blue-collar,married,secondary,no,0.29224762967094253,yes,no,cellular,14,may,0.3328290468986384,4,-1,0,unknown,yes
36,housemaid,married,secondary,no,0.1165644171779141,yes,no,unknown,30,may,0.37367624810892586,1,-1,0,unknown,no
30,management,single,tertiary,no,0.20217512548800892,yes,no,cellular,16,apr,0.0529500756429652,1,342,3,failure,no
28,technician,divorced,tertiary,no,0.16536530953708867,yes,yes,unknown,18,jun,0.07564296520423601,3,-1,0,unknown,no
26,unemployed,married,tertiary,no,0.12632459564974902,yes,yes,unknown,23,may,0.036308623298033284,18,-1,0,unknown,no
54,unknown,married,secondary,no,0.6148912437255996,no,no,cellular,12,nov,0.15128593040847202,1,99,2,other,yes
38,admin.,married,tertiary,no,0.5540992749581707,no,no,cellular,27,mar,0.24205748865355523,2,130,2,failure,yes
50,admin.,divorced,secondary,no,0.05605131065253765,no,yes,cellular,17,nov,0.2178517397881997,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,0.1857222532069158,yes,no,unknown,7,may,0.3388804841149773,3,-1,0,unknown,no
48,admin.,married,secondary,no,0.0309537088678193,no,no,cellular,18,aug,0.2042360060514372,5,-1,0,unknown,no
57,housemaid,married,primary,no,0.013664249860568878,no,no,cellular,18,aug,0.12859304084720122,3,-1,0,unknown,no
64,housemaid,married,primary,no,0.2138873396542108,no,no,cellular,15,jul,0.3721633888048411,2,182,1,success,no
26,services,divorced,secondary,no,0.020356943669827106,yes,no,unknown,23,may,0.15431164901664146,6,-1,0,unknown,no
50,self-employed,married,secondary,no,0.8432794199665365,no,yes,cellular,6,aug,0.2481089258698941,3,-1,0,unknown,no
47,self-employed,married,tertiary,no,0.2091466815393196,no,no,cellular,24,jul,0.6111951588502269,14,-1,0,unknown,no
39,management,single,tertiary,no,0.11572783045175683,no,no,cellular,23,oct,0.07866868381240545,4,-1,0,unknown,no
52,services,married,primary,no,0.003625209146681539,no,yes,cellular,28,jul,0.07715582450832073,5,-1,0,unknown,no
47,technician,married,secondary,no,0.16675962074735082,yes,no,cellular,13,aug,0.1437216338880484,3,-1,0,unknown,no
32,technician,single,tertiary,no,0.28192972671500277,no,no,cellular,14,apr,0.2632375189107413,1,-1,0,unknown,no
36,technician,married,secondary,no,0.08337981037367541,no,no,unknown,9,jun,0.4281391830559758,1,-1,0,unknown,no
46,technician,married,tertiary,no,0.06023424428332404,yes,no,cellular,14,may,0.20726172465960666,1,346,2,other,no
45,management,divorced,tertiary,no,0.5842163970998326,no,no,cellular,21,nov,0.18608169440242056,1,100,2,failure,no
59,management,married,tertiary,no,0.5103179029559398,no,no,cellular,17,feb,0.17851739788199697,1,92,1,failure,no
28,management,married,tertiary,no,0.4124372559955382,yes,no,cellular,18,may,0.2102874432677761,1,-1,0,unknown,no
55,blue-collar,married,unknown,no,0.464026770775237,no,no,telephone,30,jul,0.12859304084720122,2,-1,0,unknown,no
37,blue-collar,single,primary,no,0.23703290574456218,yes,no,cellular,15,may,0.22239031770045387,1,352,1,failure,no
41,management,married,tertiary,no,0.8042387060791969,no,no,cellular,19,nov,0.05446293494704992,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,0.03792526491912995,no,yes,unknown,4,oct,0.0015128593040847202,1,808,12,failure,no
34,blue-collar,single,secondary,no,0.3452314556609035,yes,no,cellular,18,jul,0.13010590015128592,1,-1,0,unknown,no
43,management,single,tertiary,no,0.04043502509760179,no,no,cellular,21,nov,0.06959152798789713,1,113,5,other,no
59,technician,married,secondary,no,0.0,no,no,cellular,15,apr,0.2344931921331316,2,378,3,failure,yes
37,technician,married,secondary,no,0.1335750139431121,no,no,cellular,22,oct,0.5143721633888049,2,182,8,other,yes
35,technician,married,secondary,no,0.7774679308421639,yes,no,cellular,4,sep,0.3812405446293495,2,94,1,failure,no
36,technician,divorced,secondary,no,0.13552704963747908,no,yes,cellular,11,aug,0.39939485627836613,3,-1,0,unknown,no
28,management,married,tertiary,no,0.08839933073061908,yes,no,unknown,27,may,0.0,4,-1,0,unknown,no
48,entrepreneur,married,secondary,no,0.2018962632459565,no,yes,cellular,10,jul,0.15279878971255673,1,-1,0,unknown,no
35,technician,married,tertiary,no,0.05214723926380368,no,no,cellular,26,aug,0.4266263237518911,2,-1,0,unknown,no
37,technician,married,unknown,no,0.05242610150585611,no,no,cellular,1,oct,0.3540090771558245,1,107,2,success,yes
38,blue-collar,divorced,secondary,no,0.835750139431121,yes,no,unknown,11,jun,0.13161875945537066,1,-1,0,unknown,no
32,management,single,unknown,no,0.21918572225320693,no,no,cellular,28,jan,0.13313161875945537,1,-1,0,unknown,no
43,technician,divorced,secondary,no,0.046291132180702736,no,no,cellular,4,aug,0.31316187594553707,3,-1,0,unknown,no
36,management,single,tertiary,no,0.06748466257668712,yes,no,cellular,7,may,0.23600605143721634,2,360,3,failure,no
29,management,married,tertiary,no,0.24428332403792527,no,no,cellular,3,feb,0.24508320726172467,3,-1,0,unknown,no
32,admin.,single,secondary,no,0.7852760736196319,yes,no,cellular,21,nov,0.28895612708018154,1,-1,0,unknown,no
26,services,single,secondary,no,0.03513664249860569,yes,yes,cellular,23,jul,0.12254160363086233,3,-1,0,unknown,no
34,blue-collar,married,primary,no,0.04880089235917457,no,no,cellular,24,jul,0.11195158850226929,1,-1,0,unknown,no
36,services,single,secondary,no,0.41299498047964306,yes,no,cellular,18,nov,0.2617246596066566,2,174,1,other,no
42,blue-collar,married,secondary,no,0.850808700501952,yes,no,unknown,27,may,0.04236006051437216,1,-1,0,unknown,no
35,technician,divorced,secondary,no,0.015337423312883436,no,no,cellular,29,aug,0.030257186081694403,12,-1,0,unknown,no
60,management,divorced,tertiary,no,0.10178471834913552,no,no,cellular,3,jun,0.8910741301059002,1,-1,0,unknown,yes
57,housemaid,married,primary,no,0.13943112102621305,yes,yes,cellular,7,aug,0.0832072617246596,2,-1,0,unknown,no
48,management,married,tertiary,no,0.27802565532626883,yes,no,cellular,29,jan,0.17700453857791226,3,-1,0,unknown,no
39,management,married,tertiary,no,0.06832124930284439,no,no,cellular,11,aug,0.12405446293494705,2,-1,0,unknown,no
27,management,single,tertiary,no,0.12409369771332962,no,no,cellular,23,jun,0.3040847201210287,3,-1,0,unknown,no
59,retired,married,secondary,no,0.3268265476854434,no,no,unknown,9,jun,0.11043872919818457,2,-1,0,unknown,no
44,admin.,married,secondary,no,0.05688789737869492,no,no,cellular,3,nov,0.43116490166414523,1,-1,0,unknown,yes
41,management,divorced,tertiary,no,0.10262130507529281,yes,no,telephone,22,aug,0.007564296520423601,3,-1,0,unknown,no
47,admin.,married,secondary,no,0.5390407138873397,no,yes,cellular,14,may,0.33434190620272314,1,364,1,failure,no
32,technician,single,tertiary,no,0.07194645844952594,no,no,cellular,22,jul,0.6096822995461422,4,-1,0,unknown,no
55,blue-collar,married,unknown,no,0.006134969325153374,no,no,cellular,13,aug,0.1800302571860817,2,-1,0,unknown,no
38,management,single,tertiary,no,0.3825989960959286,no,no,cellular,22,oct,0.17397881996974282,4,-1,0,unknown,no
31,management,single,tertiary,no,0.01701059676519799,yes,no,cellular,18,may,0.2586989409984871,1,293,5,failure,no
38,blue-collar,divorced,secondary,no,0.04350250976017847,no,no,unknown,9,jun,0.4462934947049924,5,-1,0,unknown,no
29,unemployed,single,tertiary,no,0.27607361963190186,no,no,cellular,5,feb,0.8456883509833586,1,-1,0,unknown,no
55,services,married,secondary,no,0.05158951477969883,yes,yes,unknown,9,may,0.3585476550680787,1,-1,0,unknown,no
35,unemployed,married,secondary,no,0.27216954824316786,yes,no,cellular,4,may,0.07261724659606657,4,91,1,other,no
40,self-employed,single,tertiary,no,0.8064696040156163,no,no,cellular,2,jun,0.10892586989409984,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,0.5287228109313998,yes,yes,cellular,19,nov,0.6611195158850227,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,0.2476296709425544,yes,no,unknown,18,sep,0.01361573373676248,1,373,6,success,no
37,admin.,married,secondary,no,0.33240379252649194,no,no,cellular,12,may,0.5930408472012103,2,-1,0,unknown,no
58,management,married,tertiary,no,0.7607361963190185,no,no,unknown,18,jun,0.2783661119515885,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,0.06385945343000558,yes,no,unknown,5,jun,0.2586989409984871,7,-1,0,unknown,no
35,management,married,tertiary,no,0.08812046848856665,yes,no,unknown,23,may,0.23903177004538578,3,-1,0,unknown,no
27,blue-collar,divorced,secondary,no,0.0,yes,no,cellular,14,jul,0.16944024205748864,3,-1,0,unknown,no
31,technician,married,tertiary,no,0.17707752370329058,yes,no,cellular,4,may,0.5264750378214826,4,-1,0,unknown,yes
34,services,married,secondary,no,0.29977691020635805,no,no,cellular,12,may,0.22390317700453857,1,182,6,success,yes
38,management,married,tertiary,no,0.03485778025655326,yes,no,unknown,21,may,0.24205748865355523,2,-1,0,unknown,no
37,technician,married,secondary,no,0.1196319018404908,no,no,cellular,27,aug,0.22692889561270801,4,-1,0,unknown,no
71,technician,married,tertiary,no,0.10652537646402677,no,no,cellular,27,oct,0.4886535552193646,2,183,3,success,no
27,technician,married,secondary,no,0.03597322922476297,yes,no,cellular,7,may,0.394856278366112,3,-1,0,unknown,no
38,blue-collar,married,primary,no,0.7161182375906302,no,no,unknown,9,jun,0.25416036308623297,1,-1,0,unknown,no
34,technician,single,secondary,no,0.05577244841048522,no,no,cellular,22,jul,0.3827534039334342,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,0.0013943112102621305,yes,no,cellular,28,jan,0.3585476550680787,3,-1,0,unknown,no
33,blue-collar,single,secondary,no,0.1965978806469604,yes,no,cellular,7,apr,0.491679273827534,1,322,1,failure,no
36,management,married,secondary,no,0.5086447295036252,yes,no,cellular,14,may,0.030257186081694403,1,346,1,failure,no
59,self-employed,married,tertiary,no,0.051310652537646405,no,no,cellular,22,jun,0.2617246596066566,5,138,1,failure,no
64,management,married,tertiary,no,0.1890686001115449,no,no,telephone,22,apr,0.19818456883509833,3,-1,0,unknown,no
53,technician,divorced,secondary,no,0.08895705521472393,no,no,cellular,9,jul,0.2586989409984871,1,-1,0,unknown,no
35,management,single,tertiary,no,0.8329615170105967,yes,no,cellular,25,may,0.264750378214826,1,-1,0,unknown,no
58,self-employed,married,secondary,no,0.3920803123257111,yes,no,unknown,30,may,0.08169440242057488,1,-1,0,unknown,no
40,technician,married,secondary,no,0.35387618516452873,no,no,cellular,17,apr,0.5113464447806354,2,-1,0,unknown,no
41,services,divorced,secondary,no,0.18209704406023425,yes,no,cellular,13,may,0.2042360060514372,2,-1,0,unknown,no
44,entrepreneur,married,tertiary,no,0.9654210819854991,yes,yes,cellular,28,aug,0.31164901664145234,3,-1,0,unknown,no
36,entrepreneur,married,primary,no,0.049079754601226995,yes,no,unknown,12,may,0.08925869894099848,5,-1,0,unknown,no
58,retired,single,secondary,no,0.4570552147239264,no,yes,cellular,4,feb,0.10287443267776097,6,274,4,failure,no
60,admin.,divorced,secondary,no,0.048243167875069715,yes,no,cellular,15,may,0.3585476550680787,1,364,1,failure,no
36,management,single,tertiary,no,0.13636363636363635,no,no,cellular,28,aug,0.3071104387291982,8,98,1,failure,yes
49,self-employed,married,secondary,no,0.7180702732849972,yes,no,cellular,15,may,0.0907715582450832,6,-1,0,unknown,no
23,technician,single,secondary,no,0.1664807585052984,no,no,cellular,30,apr,0.24508320726172467,1,-1,0,unknown,no
44,blue-collar,married,primary,no,0.07529280535415504,yes,yes,unknown,9,may,0.1361573373676248,1,-1,0,unknown,no
54,unknown,married,unknown,no,0.6991076408254322,no,no,unknown,20,jun,0.0453857791225416,8,-1,0,unknown,no
47,blue-collar,married,primary,no,0.08895705521472393,no,no,telephone,30,jul,0.3010590015128593,2,-1,0,unknown,no
33,admin.,married,tertiary,no,0.17819297267150028,no,no,cellular,24,jul,0.4750378214826021,1,-1,0,unknown,no
30,self-employed,married,secondary,no,0.4938650306748466,yes,no,cellular,13,apr,0.2329803328290469,4,-1,0,unknown,no
27,admin.,single,secondary,no,0.0039040713887339654,no,yes,cellular,21,jul,0.2617246596066566,1,-1,0,unknown,no
49,management,divorced,tertiary,no,0.6606246514221974,yes,yes,unknown,17,nov,0.07866868381240545,1,103,2,other,no
27,services,single,secondary,no,0.05577244841048522,yes,no,unknown,4,jun,0.25416036308623297,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,0.04433909648633575,yes,no,cellular,7,may,0.19969742813918306,1,359,1,failure,no
32,admin.,divorced,secondary,yes,0.0011154489682097045,yes,yes,cellular,18,may,0.11800302571860817,3,363,2,other,no
30,blue-collar,single,secondary,no,0.02063580591187953,yes,no,unknown,16,may,0.1800302571860817,1,-1,0,unknown,no
75,retired,divorced,secondary,no,0.373675404350251,no,no,cellular,18,dec,0.6217851739788199,7,-1,0,unknown,yes
37,services,divorced,secondary,no,0.13636363636363635,yes,no,cellular,2,feb,0.1043872919818457,1,-1,0,unknown,no
36,technician,single,secondary,no,0.42387060791968767,yes,no,unknown,16,jun,0.3615733736762481,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,0.03625209146681539,yes,no,unknown,9,may,0.20121028744326777,2,-1,0,unknown,no
35,management,married,tertiary,no,0.0019520356943669827,yes,no,unknown,23,may,0.07715582450832073,4,-1,0,unknown,no
32,admin.,single,secondary,no,0.032069157836029004,no,yes,cellular,16,jul,0.37972768532526474,2,-1,0,unknown,no
35,admin.,married,primary,no,0.05242610150585611,yes,no,cellular,11,may,0.13767019667170954,1,-1,0,unknown,no
31,blue-collar,married,primary,no,0.0002788622420524261,yes,yes,cellular,10,jul,0.16338880484114976,1,-1,0,unknown,no
27,services,married,secondary,no,0.014779698828778583,yes,no,cellular,18,may,0.14069591527987896,1,370,1,failure,no
22,student,single,unknown,no,0.1528165086447295,no,no,cellular,2,sep,0.22692889561270801,1,-1,0,unknown,no
35,blue-collar,married,primary,no,0.08282208588957055,yes,no,cellular,13,may,0.19818456883509833,2,370,2,failure,no
69,retired,married,primary,no,0.1611823759063023,no,no,cellular,14,aug,0.34190620272314676,1,-1,0,unknown,no
37,entrepreneur,single,tertiary,no,0.4088120468488567,yes,yes,cellular,17,nov,0.5219364599092284,1,-1,0,unknown,no
47,management,married,tertiary,no,0.03011712214166202,yes,no,cellular,22,jul,0.39939485627836613,1,-1,0,unknown,no
33,services,married,secondary,no,0.024818739542665922,yes,no,cellular,28,jul,0.3918305597579425,2,-1,0,unknown,no
33,management,divorced,secondary,no,0.5287228109313998,yes,yes,unknown,2,jun,0.291981845688351,1,-1,0,unknown,no
44,admin.,married,secondary,no,0.6698271054099275,yes,no,cellular,28,jan,0.26626323751891073,2,-1,0,unknown,no
38,entrepreneur,married,secondary,no,0.24177356385945342,no,no,cellular,20,nov,0.6777609682299546,2,-1,0,unknown,no
54,entrepreneur,married,secondary,no,0.18181818181818182,yes,no,unknown,15,may,0.5264750378214826,1,-1,0,unknown,no
55,services,divorced,secondary,no,0.06051310652537646,yes,no,unknown,29,may,0.29652042360060515,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,0.20635805911879532,yes,no,cellular,16,apr,0.3373676248108926,1,-1,0,unknown,no
37,services,single,secondary,no,0.29252649191299496,yes,no,cellular,3,feb,0.8804841149773072,3,-1,0,unknown,no
30,blue-collar,married,primary,no,0.0,yes,yes,telephone,22,jul,0.11497730711043873,2,-1,0,unknown,no
54,unemployed,married,primary,no,0.15058561070831009,yes,no,cellular,3,feb,0.3524962178517398,3,-1,0,unknown,no
54,unknown,married,unknown,no,0.24930284439486894,no,no,cellular,7,oct,0.5007564296520424,1,-1,0,unknown,yes
27,technician,single,secondary,no,0.043781372002230895,no,no,unknown,1,jul,0.9773071104387292,2,-1,0,unknown,yes
30,admin.,married,secondary,no,0.03374233128834356,yes,no,unknown,16,may,0.15582450832072617,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,0.18739542665923034,yes,no,unknown,20,may,0.9167927382753404,2,-1,0,unknown,no
33,services,divorced,secondary,no,0.11433351924149471,yes,no,unknown,8,may,0.3207261724659607,1,-1,0,unknown,no
46,admin.,divorced,secondary,no,0.6221416620189626,no,no,cellular,13,feb,0.17700453857791226,1,-1,0,unknown,yes
30,technician,single,tertiary,no,0.06553262688232013,yes,no,unknown,16,may,0.291981845688351,1,-1,0,unknown,no
30,blue-collar,married,primary,no,0.7194645844952593,no,no,unknown,12,may,0.32829046898638425,2,-1,0,unknown,no
27,admin.,married,secondary,no,0.17791411042944785,no,yes,cellular,14,jul,0.3615733736762481,3,-1,0,unknown,no
41,blue-collar,married,primary,no,0.23647518126045733,yes,no,unknown,15,may,0.10287443267776097,1,-1,0,unknown,no
54,services,married,secondary,no,0.10736196319018405,yes,no,cellular,2,aug,0.22844175491679275,2,-1,0,unknown,no
32,management,single,tertiary,no,0.33937534857780255,yes,no,telephone,28,jan,0.09984871406959153,2,-1,0,unknown,no
31,management,married,tertiary,no,0.7255995538204127,yes,no,cellular,11,feb,0.4175491679273828,4,-1,0,unknown,yes
48,admin.,married,primary,no,0.1689905186837702,no,no,unknown,20,jun,0.037821482602118005,2,-1,0,unknown,no
34,blue-collar,married,primary,no,0.021751254880089235,yes,no,cellular,14,may,0.6081694402420574,2,-1,0,unknown,no
55,technician,divorced,secondary,no,0.016731734523145567,yes,yes,cellular,25,aug,0.1649016641452345,3,-1,0,unknown,no
49,technician,married,secondary,no,0.30395984383714447,no,no,telephone,30,jul,0.06505295007564296,2,-1,0,unknown,no
46,management,divorced,tertiary,no,0.20691578360290017,no,no,unknown,5,jun,0.048411497730711045,2,-1,0,unknown,no
47,entrepreneur,married,unknown,no,0.05800334634690463,yes,no,unknown,6,may,0.19818456883509833,2,-1,0,unknown,no
24,management,single,tertiary,no,0.047685443390964866,no,no,cellular,3,jul,0.09531013615733737,2,-1,0,unknown,no
25,student,single,secondary,no,0.3109313998884551,yes,no,cellular,2,mar,0.25113464447806355,3,-1,0,unknown,no
30,management,single,tertiary,no,0.09146681539319576,yes,no,unknown,6,jun,0.17851739788199697,16,-1,0,unknown,no
42,management,married,unknown,no,0.4233128834355828,no,no,cellular,19,oct,0.34190620272314676,1,92,1,success,yes
37,entrepreneur,married,tertiary,no,0.7484662576687117,no,no,unknown,20,jun,0.27685325264750377,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,0.40658114891243724,no,no,unknown,5,jun,0.11800302571860817,1,-1,0,unknown,no
31,management,married,secondary,no,0.17401003904071388,yes,no,cellular,7,apr,0.6354009077155824,1,138,1,failure,no
51,services,married,secondary,no,0.241494701617401,yes,no,cellular,3,feb,0.2617246596066566,2,211,3,failure,no
32,management,single,tertiary,no,0.04182933630786392,yes,no,unknown,6,may,0.17246596066565809,1,-1,0,unknown,no
30,management,married,tertiary,no,0.8736754043502509,yes,no,cellular,17,jul,0.1815431164901664,1,-1,0,unknown,no
27,self-employed,single,secondary,no,0.013385387618516454,yes,no,cellular,30,jan,0.3086232980332829,2,-1,0,unknown,no
48,management,married,tertiary,no,0.01645287228109314,no,no,telephone,7,may,0.5627836611195158,2,339,7,failure,no
40,services,married,secondary,no,0.004461795872838818,no,no,cellular,4,jun,0.11195158850226929,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,0.5596765197992192,yes,no,cellular,18,nov,0.529500756429652,1,-1,0,unknown,no
46,blue-collar,married,primary,no,0.02509760178471835,yes,no,cellular,6,may,0.037821482602118005,1,356,2,failure,no
41,entrepreneur,married,tertiary,no,0.047406581148912434,yes,no,cellular,19,nov,0.3101361573373676,1,191,4,failure,no
28,management,single,tertiary,no,0.2861126603457892,yes,no,cellular,14,may,0.649016641452345,1,-1,0,unknown,no
33,blue-collar,divorced,primary,no,0.03931957612939208,yes,no,telephone,11,may,0.05597579425113464,2,300,5,failure,no
26,management,single,tertiary,no,0.05688789737869492,no,no,unknown,26,may,0.16187594553706505,1,-1,0,unknown,no
34,admin.,single,secondary,no,0.2373117679866146,no,no,cellular,14,apr,0.1573373676248109,2,-1,0,unknown,no
42,self-employed,married,secondary,no,0.026770775237032907,no,no,cellular,10,jul,0.1573373676248109,2,-1,0,unknown,no
45,admin.,married,secondary,no,0.0566090351366425,yes,no,cellular,3,jun,0.3328290468986384,2,-1,0,unknown,yes
39,blue-collar,married,primary,no,0.435861684327942,no,no,unknown,17,jun,0.08018154311649017,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,0.23842721695482433,yes,yes,cellular,30,jul,0.13767019667170954,5,-1,0,unknown,no
40,management,single,tertiary,no,0.4205242610150586,no,no,cellular,15,mar,0.2118003025718608,2,124,1,failure,no
40,technician,single,tertiary,no,0.06274400446179587,no,no,cellular,15,jan,0.26021180030257185,2,-1,0,unknown,no
48,technician,married,secondary,no,0.03513664249860569,no,yes,cellular,7,aug,0.7866868381240545,5,-1,0,unknown,no
31,services,married,secondary,no,0.11489124372559956,yes,no,unknown,13,may,0.09228441754916793,1,-1,0,unknown,no
27,admin.,married,secondary,no,0.1977133296151701,yes,yes,cellular,6,may,0.9818456883509834,1,334,2,success,yes
47,technician,married,secondary,no,0.34355828220858897,yes,no,unknown,11,sep,0.13161875945537066,1,100,2,other,yes
28,management,single,secondary,no,0.047406581148912434,no,no,cellular,10,mar,0.1346444780635401,1,-1,0,unknown,yes
40,management,divorced,tertiary,no,0.018962632459564976,yes,no,cellular,6,may,0.7549167927382754,2,280,2,failure,no
34,admin.,married,secondary,no,0.4177356385945343,yes,no,cellular,13,apr,0.2753403933434191,1,327,2,failure,no
29,self-employed,married,tertiary,no,0.2091466815393196,yes,no,unknown,23,may,0.17700453857791226,2,-1,0,unknown,no
36,management,married,tertiary,no,0.016731734523145567,no,yes,cellular,19,aug,0.6777609682299546,2,-1,0,unknown,no
55,services,divorced,primary,no,0.814835471277189,yes,no,unknown,15,may,0.15128593040847202,2,-1,0,unknown,no
43,management,divorced,tertiary,no,0.027328499721137756,no,no,cellular,29,jan,0.030257186081694403,3,-1,0,unknown,no
23,student,single,secondary,no,0.28443948689347465,no,no,telephone,19,jun,0.11346444780635401,9,-1,0,unknown,no
44,technician,married,tertiary,no,0.3192972671500279,no,no,cellular,4,jul,0.2632375189107413,2,-1,0,unknown,no
58,blue-collar,married,primary,no,0.21751254880089235,yes,no,cellular,15,may,0.1059001512859304,2,-1,0,unknown,no
29,admin.,single,secondary,no,0.40351366424986057,no,no,cellular,10,mar,0.32223903177004537,1,184,7,other,no
30,management,single,tertiary,no,0.16815393195761294,no,yes,cellular,2,feb,0.7125567322239031,1,-1,0,unknown,no
31,technician,single,secondary,no,0.2824874511991076,yes,no,cellular,23,jul,0.2329803328290469,4,-1,0,unknown,no
27,admin.,single,tertiary,no,0.020078081427774678,no,no,cellular,29,jan,0.3600605143721634,1,-1,0,unknown,no
47,services,married,secondary,no,0.7239263803680982,yes,no,unknown,16,may,0.4826021180030257,1,-1,0,unknown,no
53,self-employed,married,tertiary,no,0.7322922476296709,yes,yes,unknown,16,jun,0.02118003025718608,30,-1,0,unknown,no
34,management,married,tertiary,no,0.5312325711098718,yes,no,cellular,14,jul,0.09682299546142209,3,-1,0,unknown,no
40,technician,married,secondary,no,0.046848856664807585,yes,no,cellular,18,aug,0.059001512859304085,4,-1,0,unknown,no
37,self-employed,single,tertiary,no,0.15476854433909648,no,no,unknown,17,jun,0.29652042360060515,2,-1,0,unknown,no
65,retired,divorced,unknown,no,0.08337981037367541,no,no,cellular,2,aug,0.36459909228441756,2,-1,0,unknown,no
53,technician,divorced,secondary,no,0.2091466815393196,yes,no,unknown,16,may,0.5128593040847201,4,-1,0,unknown,no
28,technician,single,secondary,no,0.03485778025655326,no,no,cellular,3,mar,0.340393343419062,1,-1,0,unknown,no
56,blue-collar,married,primary,no,0.10540992749581707,no,no,cellular,13,aug,0.08169440242057488,5,-1,0,unknown,no
45,self-employed,married,secondary,no,0.1965978806469604,no,no,cellular,30,apr,0.11195158850226929,2,176,1,success,no
